        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.90               5.016308              31402                  1                    1                12.857143            16.071429             0.137698             0.120046             1.653000      
        0.90               5.016308              31402                  1                    1                16.071429            19.285714             0.189495             0.176588             3.346247      
        0.90               5.016308              31402                  1                    1                19.285714            22.500000             0.123410             0.163109             2.012918      
        0.90               5.016308              31402                  1                    1                22.500000            25.714286             0.071138             0.151748             1.079506      
        0.90               5.016308              31402                  1                    1                25.714286            28.928571             0.093963             0.117932             1.108128      
        0.90               5.016308              31402                  1                    1                28.928571            32.142857             0.056269             0.054003             0.303870      
        0.90               5.016308              31402                  1                    1                32.142857            35.357143             0.150814             0.017444             0.263073      
        0.90               5.016308              31402                  1                    1                35.357143            38.571429             0.200317             0.010796             0.216269      
        0.90               5.016308              31402                  1                    1                38.571429            41.785714             0.114616             0.006939             0.079535      
        0.90               5.016308              31402                  1                    1                41.785714            45.000000             0.743970             0.001489             0.110751      
        1.00               5.016308              31660                  1                    1                 0.000000             3.200000             0.037822             2.900259            10.969286      
        1.00               5.016308              31660                  1                    1                 3.200000             6.400000             0.102571             2.046405            20.990233      
        1.00               5.016308              31660                  1                    1                 6.400000             9.600000             0.170715             2.239461            38.230906      
        1.00               5.016308              31660                  1                    1                 9.600000            12.800000             0.242527             1.604700            38.918350      
        1.00               5.016308              31660                  1                    1                12.800000            16.000000             0.262973             0.208859             5.492408      
        1.00               5.016308              31660                  1                    1                16.000000            19.200000             0.204726             0.094346             1.931505      
        1.00               5.016308              31660                  1                    1                19.200000            22.400000             0.105325             0.126481             1.332162      
        1.00               5.016308              31660                  1                    1                22.400000            25.600000            -0.007043             0.127710            -0.089948      
        1.00               5.016308              31660                  1                    1                25.600000            28.800000             0.083285             0.178442             1.486160      
        1.00               5.016308              31660                  1                    1                28.800000            32.000000             0.047429             0.100297             0.475698      
        1.00               5.016308              31660                  1                    1                32.000000            35.200000             0.129008             0.055820             0.720124      
        1.00               5.016308              31660                  1                    1                35.200000            38.400000             0.159613             0.036353             0.580245      
        1.00               5.016308              31660                  1                    1                38.400000            41.600000             0.071193             0.032739             0.233080      
        1.00               5.016308              31660                  1                    1                41.600000            44.800000             0.033108             0.033290             0.110216      
        1.00               5.016308              31660                  1                    1                44.800000            48.000000             0.159024             0.022193             0.352923      
        1.00               5.016308              31660                  1                    1                48.000000            51.200000             0.034358             0.024719             0.084932      
        1.00               5.016308              31660                  1                    1                51.200000            54.400000             0.162622             0.019750             0.321178      
        1.00               5.016308              31660                  1                    1                54.400000            57.600000             0.049482             0.016644             0.082357      
        1.00               5.016308              31660                  1                    1                57.600000            60.800000             0.114019             0.013434             0.153177      
        1.00               5.016308              31660                  1                    1                60.800000            64.000000            -0.255931             0.007526            -0.192606      
        1.00               5.016308              31660                  1                    4                 0.000000             3.500000            -0.032834             4.846972            -15.914355     
        1.00               5.016308              31660                  1                    4                 3.500000             7.000000             0.039921             1.465751             5.851401      
        1.00               5.016308              31660                  1                    4                 7.000000            10.500000             0.018467             0.694566             1.282684      
        1.00               5.016308              31660                  1                    4                10.500000            14.000000            -0.051285             0.903007            -4.631044      
        1.00               5.016308              31660                  1                    4                14.000000            17.500000             0.026663             0.535776             1.428564      
        1.00               5.016308              31660                  1                    4                17.500000            21.000000             0.079288             0.070411             0.558273      
        1.00               5.016308              31660                  1                    3                 0.000000             3.038462            -0.165187             0.251620            -4.156438      
        1.00               5.016308              31660                  1                    3                 3.038462             6.076923             0.135487             0.293556             3.977289      
        1.00               5.016308              31660                  1                    3                 6.076923             9.115385            -0.072743             0.276781            -2.013386      
        1.00               5.016308              31660                  1                    3                 9.115385            12.153846             0.011436             0.128805             0.147297      
        1.00               5.016308              31660                  1                    3                12.153846            15.192308            -0.009215             0.069894            -0.064406      
        1.00               5.016308              31660                  1                    3                15.192308            18.230769            -0.034702             0.083873            -0.291057      
        1.00               5.016308              31660                  1                    3                18.230769            21.269231             0.053167             0.109680             0.583136      
        1.00               5.016308              31660                  1                    3                21.269231            24.307692            -0.101327             0.039141            -0.396600      
        1.00               5.016308              31660                  1                    3                24.307692            27.346154             0.125615             0.012334             0.154937      
        1.00               5.016308              31660                  1                    3                27.346154            30.384615            -0.039523             0.038626            -0.152660      
        1.00               5.016308              31660                  1                    3                30.384615            33.423077             0.010696             0.020968             0.022427      
        1.00               5.016308              31660                  1                    3                33.423077            36.461538             0.253744             0.010028             0.254463      
        1.00               5.016308              31660                  1                    3                36.461538            39.500000            -0.150182             0.011742            -0.176347      
        1.00               5.016308              31660                  1                    3                39.500000            42.538462            -0.162390             0.018638            -0.302670      
        1.00               5.016308              31660                  1                    3                42.538462            45.576923            -0.054009             0.023860            -0.128867      
        1.00               5.016308              31660                  1                    3                45.576923            48.615385            -0.398118             0.004058            -0.161572      
        1.00               5.016308              31660                  1                    3                48.615385            51.653846             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                51.653846            54.692308             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                54.692308            57.730769             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                57.730769            60.769231             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                60.769231            63.807692             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                63.807692            66.846154             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                66.846154            69.884615             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                69.884615            72.923077             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                72.923077            75.961538             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                75.961538            79.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                79.000000            82.038462             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                82.038462            85.076923             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                85.076923            88.115385             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                88.115385            91.153846             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                91.153846            94.192308             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                94.192308            97.230769             0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                97.230769            100.269231            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                100.269231           103.307692            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                103.307692           106.346154            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                106.346154           109.384615            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                109.384615           112.423077            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                112.423077           115.461538            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                115.461538           118.500000            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                118.500000           121.538462            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                121.538462           124.576923            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                124.576923           127.615385            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                127.615385           130.653846            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                130.653846           133.692308            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                133.692308           136.730769            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                136.730769           139.769231            0.000000             0.000000             0.000000      
        1.00               5.016308              31660                  1                    3                139.769231           142.807692            0.000000             0.000000             0.000000      
