        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.70               5.016308              43094                  1                    1                44.333333            47.500000             0.212793             0.005756             0.306204      
        0.70               5.016308              43094                  1                    1                47.500000            50.666667             0.214761             0.004466             0.239791      
        0.70               5.016308              43094                  1                    1                50.666667            53.833333             0.314252             0.002890             0.227085      
        0.70               5.016308              43094                  1                    1                53.833333            57.000000             0.025065             0.001053             0.006599      
        0.80               5.016308              43330                  1                    1                 0.000000             3.214286             0.117966             3.509221            103.695133     
        0.80               5.016308              43330                  1                    1                 3.214286             6.428571             0.187144             2.675280            125.095384     
        0.80               5.016308              43330                  1                    1                 6.428571             9.642857             0.257068             3.144178            202.066892     
        0.80               5.016308              43330                  1                    1                 9.642857            12.857143             0.211136             0.980802            51.770621      
        0.80               5.016308              43330                  1                    1                12.857143            16.071429             0.294296             0.124813             9.183023      
        0.80               5.016308              43330                  1                    1                16.071429            19.285714             0.233614             0.130761             7.636902      
        0.80               5.016308              43330                  1                    1                19.285714            22.500000             0.254350             0.098215             6.245240      
        0.80               5.016308              43330                  1                    1                22.500000            25.714286             0.121049             0.072516             2.194505      
        0.80               5.016308              43330                  1                    1                25.714286            28.928571             0.087254             0.039661             0.865160      
        0.80               5.016308              43330                  1                    1                28.928571            32.142857             0.115716             0.020200             0.584357      
        0.80               5.016308              43330                  1                    1                32.142857            35.357143            -0.049020             0.011436            -0.140149      
        0.80               5.016308              43330                  1                    1                35.357143            38.571429            -0.267284             0.004500            -0.300669      
        0.80               5.016308              43330                  1                    1                38.571429            41.785714            -0.433949             0.001978            -0.214541      
        0.80               5.016308              43330                  1                    1                41.785714            45.000000            -0.841409             0.000383            -0.080531      
        0.90               5.016308              43519                  2                    2                 0.000000             3.300000             0.117154             4.039093            118.094676     
        0.90               5.016308              43519                  2                    2                 3.300000             6.600000             0.201265             2.144901            107.768651     
        0.90               5.016308              43519                  2                    2                 6.600000             9.900000             0.251313             2.676054            168.131903     
        0.90               5.016308              43519                  2                    2                 9.900000            13.200000             0.331457             0.385160            31.916026      
        0.90               5.016308              43519                  2                    2                13.200000            16.500000             0.393782             0.163098            16.056278      
        0.90               5.016308              43519                  2                    2                16.500000            19.800000             0.273350             0.250368            17.109493      
        0.90               5.016308              43519                  2                    2                19.800000            23.100000             0.110822             0.134563             3.728157      
        0.90               5.016308              43519                  2                    2                23.100000            26.400000             0.040771             0.045322             0.461953      
        0.90               5.016308              43519                  2                    2                26.400000            29.700000            -0.010232             0.010945            -0.027997      
        0.90               5.016308              43519                  2                    2                29.700000            33.000000            -0.183754             0.001764            -0.081046      
        1.00               5.016308              43493                  2                    2                 0.000000             3.272727            -0.015932             3.519001            -13.950622     
        1.00               5.016308              43493                  2                    2                 3.272727             6.545455             0.044709             1.900892            21.089105      
        1.00               5.016308              43493                  2                    2                 6.545455             9.818182             0.136950             2.155504            73.799004      
        1.00               5.016308              43493                  2                    2                 9.818182            13.090909             0.052888             1.815097            23.999407      
        1.00               5.016308              43493                  2                    2                13.090909            16.363636            -0.026410             0.674530            -4.453658      
        1.00               5.016308              43493                  2                    2                16.363636            19.636364             0.063124             0.881957            13.918052      
        1.00               5.016308              43493                  2                    2                19.636364            22.909091             0.158383             0.261575            10.357264      
        1.00               5.016308              43493                  2                    2                22.909091            26.181818             0.030811             0.123527             0.951508      
        1.00               5.016308              43493                  2                    2                26.181818            29.454545             0.018290             0.057618             0.263457      
        1.00               5.016308              43493                  2                    2                29.454545            32.727273            -0.170951             0.015936            -0.681052      
        1.00               5.016308              43493                  2                    2                32.727273            36.000000             0.341998             0.005326             0.455338      
        1.10               5.016308              43484                  1                    1                 0.000000             3.500000             0.122399             4.250569            129.801614     
        1.10               5.016308              43484                  1                    1                 3.500000             7.000000             0.197669             1.687077            83.370651      
        1.10               5.016308              43484                  1                    1                 7.000000            10.500000             0.278502             1.965194            136.827631     
        1.10               5.016308              43484                  1                    1                10.500000            14.000000             0.347518             0.237396            20.624869      
        1.10               5.016308              43484                  1                    1                14.000000            17.500000             0.385264             0.321357            30.951864      
        1.10               5.016308              43484                  1                    1                17.500000            21.000000             0.154576             0.158402             6.121296      
        1.10               5.016308              43484                  1                    1                21.000000            24.500000             0.041216             0.063236             0.651577      
        1.10               5.016308              43484                  1                    1                24.500000            28.000000            -0.034929             0.013402            -0.117032      
        1.20               5.016308              43365                  4                    4                 0.000000             3.266667             0.079513             3.817645            75.946291      
        1.20               5.016308              43365                  4                    4                 3.266667             6.533333             0.175610             2.282612            100.047473     
        1.20               5.016308              43365                  4                    4                 6.533333             9.800000             0.252874             2.393581            151.318447     
        1.20               5.016308              43365                  4                    4                 9.800000            13.066667             0.292144             0.671961            49.077451      
        1.20               5.016308              43365                  4                    4                13.066667            16.333333             0.303966             0.222573            16.913656      
        1.20               5.016308              43365                  4                    4                16.333333            19.600000             0.191753             0.189601             9.089160      
        1.20               5.016308              43365                  4                    4                19.600000            22.866667             0.160887             0.124532             5.008892      
        1.20               5.016308              43365                  4                    4                22.866667            26.133333            -0.010152             0.066462            -0.168678      
        1.20               5.016308              43365                  4                    4                26.133333            29.400000            -0.163016             0.027876            -1.136069      
        1.20               5.016308              43365                  4                    4                29.400000            32.666667             0.262246             0.007846             0.514404      
        1.20               5.016308              43365                  4                    4                32.666667            35.933333             0.544768             0.001593             0.216917      
        1.20               5.016308              43365                  4                    4                35.933333            39.200000             0.250176             0.004998             0.312570      
        1.20               5.016308              43365                  4                    4                39.200000            42.466667             0.190101             0.005202             0.247244      
        1.20               5.016308              43365                  4                    4                42.466667            45.733333             0.261934             0.001798             0.117737      
        1.20               5.016308              43365                  4                    4                45.733333            49.000000             0.091835             0.001742             0.039987      
        1.20               5.016308              43365                  4                    1                 0.000000             3.035714            -0.121979             0.288527            -8.798528      
        1.20               5.016308              43365                  4                    1                 3.035714             6.071429             0.028572             0.088161             0.629732      
        1.20               5.016308              43365                  4                    1                 6.071429             9.107143             0.130453             0.019235             0.627319      
        1.20               5.016308              43365                  4                    1                 9.107143            12.142857             0.154331             0.017174             0.662629      
        1.20               5.016308              43365                  4                    1                12.142857            15.178571             0.060999             0.034730             0.529626      
        1.20               5.016308              43365                  4                    1                15.178571            18.214286             0.028880             0.028416             0.205160      
        1.20               5.016308              43365                  4                    1                18.214286            21.250000             0.155011             0.014796             0.573395      
        1.20               5.016308              43365                  4                    1                21.250000            24.285714            -0.466581             0.003206            -0.373947      
        1.20               5.016308              43365                  4                    1                24.285714            27.321429             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                27.321429            30.357143             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                30.357143            33.392857             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                33.392857            36.428571             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                36.428571            39.464286             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                39.464286            42.500000             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                42.500000            45.535714             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                45.535714            48.571429             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                48.571429            51.607143             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                51.607143            54.642857             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                54.642857            57.678571             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                57.678571            60.714286             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                60.714286            63.750000             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                63.750000            66.785714             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                66.785714            69.821429             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                69.821429            72.857143             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                72.857143            75.892857             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                75.892857            78.928571             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                78.928571            81.964286             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                81.964286            85.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                85.000000            88.035714             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                88.035714            91.071429             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                91.071429            94.107143             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                94.107143            97.142857             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                97.142857            100.178571            0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                100.178571           103.214286            0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                103.214286           106.250000            0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                106.250000           109.285714            0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                109.285714           112.321429            0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                112.321429           115.357143            0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                115.357143           118.392857            0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                118.392857           121.428571            0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                121.428571           124.464286            0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                124.464286           127.500000            0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                127.500000           130.535714            0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4                    1                130.535714           133.571429            0.000000             0.000000             0.000000      
