        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.70               5.016308              43708                  1                    1                34.692308            37.846154             0.079013             0.002978             0.082357      
        0.70               5.016308              43708                  1                    1                37.846154            41.000000             0.172045             0.002052             0.123590      
        0.80               5.016308              44063                  1                    1                 0.000000             3.272727             0.137510             4.055150            193.868783     
        0.80               5.016308              44063                  1                    1                 3.272727             6.545455             0.206580             2.643961            190.211015     
        0.80               5.016308              44063                  1                    1                 6.545455             9.818182             0.269980             3.029793            285.379947     
        0.80               5.016308              44063                  1                    1                 9.818182            13.090909             0.301421             0.817402            86.233845      
        0.80               5.016308              44063                  1                    1                13.090909            16.363636             0.422819             0.180036            26.642909      
        0.80               5.016308              44063                  1                    1                16.363636            19.636364             0.342611             0.196117            23.517189      
        0.80               5.016308              44063                  1                    1                19.636364            22.909091             0.142226             0.102178             5.086359      
        0.80               5.016308              44063                  1                    1                22.909091            26.181818             0.032975             0.054833             0.632836      
        0.80               5.016308              44063                  1                    1                26.181818            29.454545             0.190741             0.029745             1.985764      
        0.80               5.016308              44063                  1                    1                29.454545            32.727273             0.149707             0.009574             0.501660      
        0.80               5.016308              44063                  1                    1                32.727273            36.000000             0.937824             0.000882             0.289345      
        0.90               5.016308              44189                  2                    2                 0.000000             3.300000             0.124308             4.118105            178.326780     
        0.90               5.016308              44189                  2                    2                 3.300000             6.600000             0.192253             2.642040            177.289767     
        0.90               5.016308              44189                  2                    2                 6.600000             9.900000             0.239091             2.873371            240.449374     
        0.90               5.016308              44189                  2                    2                 9.900000            13.200000             0.327835             0.742262            85.168760      
        0.90               5.016308              44189                  2                    2                13.200000            16.500000             0.420138             0.198490            29.187677      
        0.90               5.016308              44189                  2                    2                16.500000            19.800000             0.385707             0.227797            30.751988      
        0.90               5.016308              44189                  2                    2                19.800000            23.100000             0.161788             0.135846             7.692345      
        0.90               5.016308              44189                  2                    2                23.100000            26.400000             0.107540             0.052816             1.987943      
        0.90               5.016308              44189                  2                    2                26.400000            29.700000             0.079697             0.024565             0.685207      
        0.90               5.016308              44189                  2                    2                29.700000            33.000000            -0.189741             0.004112            -0.273058      
        1.00               5.016308              44315                  1                    1                 0.000000             3.222222             0.134857             3.808534            180.000368     
        1.00               5.016308              44315                  1                    1                 3.222222             6.444444             0.165614             3.051496            176.851722     
        1.00               5.016308              44315                  1                    1                 6.444444             9.666667             0.256103             2.665848            238.955811     
        1.00               5.016308              44315                  1                    1                 9.666667            12.888889             0.389866             0.445020            60.724443      
        1.00               5.016308              44315                  1                    1                12.888889            16.111111             0.478623             0.288789            48.377338      
        1.00               5.016308              44315                  1                    1                16.111111            19.333333             0.290671             0.218328            22.211575      
        1.00               5.016308              44315                  1                    1                19.333333            22.555556             0.047695             0.091385             1.525499      
        1.00               5.016308              44315                  1                    1                22.555556            25.777778             0.178361             0.043392             2.708791      
        1.00               5.016308              44315                  1                    1                25.777778            29.000000             0.231398             0.007236             0.586000      
        1.10               5.016308              44220                  2                    2                 0.000000             3.363636             0.098724             4.243560            146.787009     
        1.10               5.016308              44220                  2                    2                 3.363636             6.727273             0.204642             2.096449            149.581461     
        1.10               5.016308              44220                  2                    2                 6.727273            10.090909             0.259992             3.017383            274.573145     
        1.10               5.016308              44220                  2                    2                10.090909            13.454545             0.332596             0.423737            49.326709      
        1.10               5.016308              44220                  2                    2                13.454545            16.818182             0.334509             0.169399            19.832906      
        1.10               5.016308              44220                  2                    2                16.818182            20.181818             0.167530             0.152060             8.916134      
        1.10               5.016308              44220                  2                    2                20.181818            23.545455             0.058043             0.113075             2.297113      
        1.10               5.016308              44220                  2                    2                23.545455            26.909091            -0.063671             0.049805            -1.109900      
        1.10               5.016308              44220                  2                    2                26.909091            30.272727             0.094609             0.017335             0.574016      
        1.10               5.016308              44220                  2                    2                30.272727            33.636364             0.312036             0.004290             0.468501      
        1.10               5.016308              44220                  2                    2                33.636364            37.000000             0.472593             0.000829             0.137129      
        1.20               5.016308              43976                  2                    2                 0.000000             3.444444             0.127364             4.396051            194.131346     
        1.20               5.016308              43976                  2                    2                 3.444444             6.888889             0.177303             1.921656            118.897113     
        1.20               5.016308              43976                  2                    2                 6.888889            10.333333             0.245677             2.919540            251.042639     
        1.20               5.016308              43976                  2                    2                10.333333            13.777778             0.437391             0.217417            33.283657      
        1.20               5.016308              43976                  2                    2                13.777778            17.222222             0.338777             0.226804            26.892617      
        1.20               5.016308              43976                  2                    2                17.222222            20.666667             0.204512             0.173277            12.403083      
        1.20               5.016308              43976                  2                    2                20.666667            24.111111             0.133543             0.124138             5.802234      
        1.20               5.016308              43976                  2                    2                24.111111            27.555556             0.016081             0.043591             0.245347      
        1.20               5.016308              43976                  2                    2                27.555556            31.000000            -0.066145             0.009308            -0.215483      
        1.30               5.016308              43923                  2                    2                 0.000000             3.400000             0.098941             4.242631            145.380627     
        1.30               5.016308              43923                  2                    2                 3.400000             6.800000             0.193096             1.945457            131.419079     
        1.30               5.016308              43923                  2                    2                 6.800000            10.200000             0.249563             3.220442            281.838348     
        1.30               5.016308              43923                  2                    2                10.200000            13.600000             0.363599             0.265058            33.731119      
        1.30               5.016308              43923                  2                    2                13.600000            17.000000             0.297906             0.200095            20.863315      
        1.30               5.016308              43923                  2                    2                17.000000            20.400000             0.289058             0.218788            22.134861      
        1.30               5.016308              43923                  2                    2                20.400000            23.800000             0.121251             0.113771             4.828189      
        1.30               5.016308              43923                  2                    2                23.800000            27.200000             0.035968             0.035277             0.444093      
        1.30               5.016308              43923                  2                    2                27.200000            30.600000            -0.056838             0.012200            -0.242700      
        1.30               5.016308              43923                  2                    2                30.600000            34.000000             0.077992             0.004624             0.126211      
        1.40               5.016308              43525                  2                    2                 0.000000             3.444444             0.114681             4.525012            182.817620     
        1.40               5.016308              43525                  2                    2                 3.444444             6.888889             0.215607             1.695317            126.611327     
        1.40               5.016308              43525                  2                    2                 6.888889            10.333333             0.251658             3.103877            272.080955     
        1.40               5.016308              43525                  2                    2                10.333333            13.777778             0.425684             0.249815            37.219699      
        1.40               5.016308              43525                  2                    2                13.777778            17.222222             0.338403             0.281705            33.365420      
        1.40               5.016308              43525                  2                    2                17.222222            20.666667             0.187138             0.219476            14.375278      
        1.40               5.016308              43525                  2                    2                20.666667            24.111111             0.063516             0.116842             2.597486      
        1.40               5.016308              43525                  2                    2                24.111111            27.555556             0.137500             0.030570             1.471187      
        1.40               5.016308              43525                  2                    2                27.555556            31.000000             0.097247             0.004331             0.147398      
        1.50               5.016308              43224                  1                    1                 0.000000             3.166667             0.089575             3.543276            112.377283     
        1.50               5.016308              43224                  1                    1                 3.166667             6.333333             0.179807             3.002436            188.838419     
        1.50               5.016308              43224                  1                    1                 6.333333             9.500000             0.270844             2.718892            257.738184     
        1.50               5.016308              43224                  1                    1                 9.500000            12.666667             0.346643             0.535671            64.990254      
        1.50               5.016308              43224                  1                    1                12.666667            15.833333             0.371263             0.270178            35.107500      
        1.50               5.016308              43224                  1                    1                15.833333            19.000000             0.292857             0.196347            20.125536      
        1.50               5.016308              43224                  1                    1                19.000000            22.166667             0.139524             0.111828             5.460922      
        1.50               5.016308              43224                  1                    1                22.166667            25.333333             0.066969             0.067526             1.582740      
        1.50               5.016308              43224                  1                    1                25.333333            28.500000            -0.125667             0.016725            -0.735631      
        1.50               5.016308              43224                  1                    1                28.500000            31.666667            -0.121799             0.007170            -0.305645      
        1.50               5.016308              43224                  1                    1                31.666667            34.833333             0.240317             0.003029             0.254799      
        1.50               5.016308              43224                  1                    1                34.833333            38.000000            -0.008571             0.002929            -0.008787      
        1.60               5.016308              43226                  1                    1                 0.000000             3.333333             0.083349             3.924700            116.178603     
        1.60               5.016308              43226                  1                    1                 3.333333             6.666667             0.200543             2.274367            158.031374     
        1.60               5.016308              43226                  1                    1                 6.666667            10.000000             0.277605             2.787016            270.790867     
        1.60               5.016308              43226                  1                    1                10.000000            13.333333             0.344456             0.959523            115.679656     
        1.60               5.016308              43226                  1                    1                13.333333            16.666667             0.322040             0.158353            17.848634      
        1.60               5.016308              43226                  1                    1                16.666667            20.000000             0.256828             0.169002            15.191617      
        1.60               5.016308              43226                  1                    1                20.000000            23.333333             0.070423             0.082100             2.023629      
        1.60               5.016308              43226                  1                    1                23.333333            26.666667             0.017443             0.052776             0.322198      
        1.60               5.016308              43226                  1                    1                26.666667            30.000000             0.047245             0.031846             0.526601      
        1.60               5.016308              43226                  1                    1                30.000000            33.333333            -0.148774             0.018470            -0.961756      
        1.60               5.016308              43226                  1                    1                33.333333            36.666667             0.174393             0.009788             0.597432      
        1.60               5.016308              43226                  1                    1                36.666667            40.000000             0.297557             0.003710             0.386405      
        1.70               5.016308              43386                  1                    1                 0.000000             3.230769             0.136940             3.483213            166.876564     
        1.70               5.016308              43386                  1                    1                 3.230769             6.461538             0.206266             3.170501            227.064833     
        1.70               5.016308              43386                  1                    1                 6.461538             9.692308             0.308684             2.406778            260.885690     
        1.70               5.016308              43386                  1                    1                 9.692308            12.923077             0.375424             0.263580            34.634026      
        1.70               5.016308              43386                  1                    1                12.923077            16.153846             0.414602             0.209109            30.343977      
        1.70               5.016308              43386                  1                    1                16.153846            19.384615             0.237690             0.197052            16.393088      
        1.70               5.016308              43386                  1                    1                19.384615            22.615385             0.174785             0.104742             6.407526      
        1.70               5.016308              43386                  1                    1                22.615385            25.846154            -0.080213             0.034577            -0.970719      
        1.70               5.016308              43386                  1                    1                25.846154            29.076923            -0.080157             0.002829            -0.079364      
        1.70               5.016308              43386                  1                    1                29.076923            32.307692            -0.171689             0.003198            -0.192200      
        1.70               5.016308              43386                  1                    1                32.307692            35.538462            -0.113949             0.005762            -0.229806      
        1.70               5.016308              43386                  1                    1                35.538462            38.769231             0.609127             0.003012             0.642242      
        1.70               5.016308              43386                  1                    1                38.769231            42.000000            -0.766031             0.000836            -0.224244      
        1.80               5.016308              43581                  1                    1                 0.000000             3.285714             0.100130             4.213734            148.995103     
        1.80               5.016308              43581                  1                    1                 3.285714             6.571429             0.184869             2.383299            152.584949     
        1.80               5.016308              43581                  1                    1                 6.571429             9.857143             0.278183             2.757399            268.471438     
        1.80               5.016308              43581                  1                    1                 9.857143            13.142857             0.306912             0.581021            62.412775      
        1.80               5.016308              43581                  1                    1                13.142857            16.428571             0.374530             0.256119            33.573562      
        1.80               5.016308              43581                  1                    1                16.428571            19.714286             0.282765             0.233605            23.119313      
        1.80               5.016308              43581                  1                    1                19.714286            23.000000             0.155344             0.111030             6.036751      
        1.80               5.016308              43581                  1                    1                23.000000            26.285714             0.110361             0.044796             1.730319      
        1.80               5.016308              43581                  1                    1                26.285714            29.571429             0.354361             0.009444             1.171346      
